work_year,job_title,role_category,experience_level,experience_order,employment_type,work_setting,is_remote,company_size,company_location,employee_residence,salary_in_usd,salary_in_inr,salary_band,is_recent,is_salary_outlier,region
2023,Data Scientist,Data Scientist,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,Spain,Spain,43187,3584521,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,Spain,Spain,31310,2598730,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,92280,7659240,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,67672,5616776,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Hybrid,On-site/Hybrid,Large,Ireland,Ireland,75577,6272891,3. Mid ($60K-$100K),Recent (2023-24),False,Rest of World
2023,Deep Learning Engineer,Specialist (CV/NLP/DL),Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,303387,25181121,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Deep Learning Engineer,Specialist (CV/NLP/DL),Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,100017,8301411,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,230300,19114900,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,South Africa,South Africa,124935,10369605,4. Senior ($100K-$150K),Recent (2023-24),False,Rest of World
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,South Africa,South Africa,76050,6312150,3. Mid ($60K-$100K),Recent (2023-24),False,Rest of World
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,224800,18658400,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,131100,10881300,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,258000,21414000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,171000,14193000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,196000,16268000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,121000,10043000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,195800,16251400,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,171500,14234500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Modeler,Other Data Role,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,166000,13778000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Modeler,Other Data Role,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,73100,6067300,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,220000,18260000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,160000,13280000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,85000,7055000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,65000,5395000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,220000,18260000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,185000,15355000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,152000,12616000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Spain,Spain,48585,4032555,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Spain,Spain,38868,3226044,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Research Engineer,Research Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,220000,18260000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,Poland,Poland,110000,9130000,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,Poland,Poland,80000,6640000,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Small,United Kingdom,United Kingdom,36912,3063696,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,150200,12466600,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,71000,5893000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,167200,13877600,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,133000,11039000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,58400,4847200,2. Junior ($30K-$60K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,135000,11205000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,110000,9130000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Product Owner,Other Data Role,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,104584,8680472,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Product Owner,Other Data Role,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,73824,6127392,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,187415,15555445,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,114080,9468640,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,166000,13778000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,73100,6067300,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Canada,Canada,306400,25431200,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Canada,Canada,168700,14002100,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,32974,2736842,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,165000,13695000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,167000,13861000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,121000,10043000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,190200,15786600,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,95100,7893300,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,133000,11039000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,58400,4847200,2. Junior ($30K-$60K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,90000,7470000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,70000,5810000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,73100,6067300,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,135000,11205000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,180514,14982662,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,108308,8989564,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,294000,24402000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,192000,15936000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,266000,22078000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,167000,13861000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,200000,16600000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,Remote,Remote,Medium,United States,United States,163800,13595400,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,Remote,Remote,Medium,United States,United States,88200,7320600,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,180400,14973200,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,138800,11520400,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,67672,5616776,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,55368,4595544,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,319000,26477000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,206000,17098000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,215000,17845000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,142000,11786000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,266000,22078000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,167000,13861000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,140130,11630790,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,84870,7044210,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,178300,14798900,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,105400,8748200,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,215000,17845000,5. Lead ($150K+),Recent (2023-24),False,Americas
